"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"860Z200US08561","ZCTA5 08561","129","100","0.0","28.7","0.0","28.7","14.7","22.1","0.0","28.7","0.0","28.7","42.6","47.2","0.0","28.7","8.5","14.7","21.7","25.5","12.4","22.8","-","**","96705","46513","48.1","(X)","(X)","(X)","(X)","(X)","120","100","0.0","30.3","0.0","30.3","8.3","17.6","0.0","30.3","0.0","30.3","45.8","49.3","0.0","30.3","9.2","16.7","23.3","28.7","13.3","24.9","-","**","102404","52037","(X)","(X)","44.2","(X)","(X)","(X)","110","101","0.0","32.2","0.0","32.2","0.0","32.2","0.0","32.2","0.0","32.2","50.0","50.0","0.0","32.2","10.0","18.8","25.5","33.6","14.5","26.6","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9","15","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","(X)","(X)","100.0","(X)",
"860Z200US08562","ZCTA5 08562","1579","198","4.8","4.3","1.4","1.7","3.1","3.8","7.7","5.0","12.1","6.4","9.6","4.3","8.3","5.1","23.4","8.5","13.3","6.6","16.3","6.8","103493","30403","112281","13801","37.7","(X)","(X)","(X)","(X)","(X)","1169","184","1.2","1.8","0.0","3.8","3.3","4.2","5.4","5.7","8.4","5.2","9.1","5.8","4.4","3.9","28.2","10.5","18.0","8.9","22.1","8.7","133087","11931","133261","14900","(X)","(X)","42.4","(X)","(X)","(X)","919","163","0.0","4.8","0.0","4.8","1.0","1.7","0.0","4.8","6.0","5.5","6.9","5.0","5.4","4.9","35.5","12.4","18.4","9.4","26.9","10.9","138867","24432","N","N","(X)","(X)","(X)","(X)","(X)","(X)","410","129","15.1","15.4","5.4","6.1","9.8","13.7","14.1","10.2","15.6","12.4","18.3","10.8","12.4","12.3","9.3","6.9","0.0","10.4","0.0","10.4","40931","14404","47858","11547","(X)","(X)","(X)","(X)","24.4","(X)",
"860Z200US08608","ZCTA5 08608","653","212","3.8","6.2","22.4","15.9","0.0","6.7","15.0","11.5","0.0","6.7","16.7","12.9","23.3","21.3","18.8","14.2","0.0","6.7","0.0","6.7","61201","34027","59302","13859","49.9","(X)","(X)","(X)","(X)","(X)","279","190","0.0","14.9","10.4","17.0","0.0","14.9","13.3","20.0","0.0","14.9","27.2","28.5","33.3","38.7","15.8","24.0","0.0","14.9","0.0","14.9","67250","35236","68444","19824","(X)","(X)","50.9","(X)","(X)","(X)","157","108","0.0","24.5","0.0","24.5","0.0","24.5","23.6","29.5","0.0","24.5","48.4","40.3","0.0","24.5","28.0","38.7","0.0","24.5","0.0","24.5","62034","20396","N","N","(X)","(X)","(X)","(X)","(X)","(X)","374","130","6.7","9.8","31.3","21.8","0.0","11.3","16.3","14.0","0.0","11.3","8.8","13.8","15.8","18.8","21.1","19.4","0.0","11.3","0.0","11.3","-","**","52481","18164","(X)","(X)","(X)","(X)","49.2","(X)",
"860Z200US08609","ZCTA5 08609","4880","588","8.3","4.3","6.5","3.3","4.8","3.2","9.5","4.5","11.7","4.2","15.1","4.8","16.7","7.9","15.1","5.9","8.6","4.6","3.6","3.1","68238","6779","122026","73947","61.5","(X)","(X)","(X)","(X)","(X)","3287","610","3.7","3.7","2.3","3.3","2.8","2.4","5.1","3.7","18.5","6.4","25.6","12.2","12.5","7.7","15.0","7.6","11.1","6.7","3.4","3.7","61968","8228","152001","109749","(X)","(X)","64.8","(X)","(X)","(X)","989","383","0.0","4.4","5.2","9.2","4.3","6.2","9.5","8.7","13.0","10.1","8.6","11.3","21.4","16.6","26.3","15.9","6.9","9.1","4.8","7.0","77726","18130","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1593","304","20.8","11.6","15.3","8.1","9.0","7.9","17.5","11.0","24.4","11.3","2.8","4.4","4.2","3.6","3.6","3.2","2.3","3.0","0.0","2.8","26031","8547","32951","6547","(X)","(X)","(X)","(X)","47.3","(X)",
"860Z200US08610","ZCTA5 08610","12315","632","5.2","1.5","1.3","0.7","5.1","2.0","8.0","2.7","10.1","2.8","16.1","3.0","14.4","3.2","19.2","2.9","11.0","2.6","9.6","2.0","83906","8336","105742","7839","47.6","(X)","(X)","(X)","(X)","(X)","8617","616","1.9","1.3","0.5","0.5","2.6","1.5","7.5","3.3","10.9","3.7","15.7","4.1","14.9","4.6","20.8","3.7","14.3","3.6","11.0","2.6","94215","10195","117814","10540","(X)","(X)","46.6","(X)","(X)","(X)","5926","560","1.0","1.2","0.7","0.7","0.4","0.5","4.1","2.8","3.1","1.9","18.0","4.7","13.3","4.6","26.7","4.8","18.4","4.8","14.3","3.4","113858","6646","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3698","475","14.1","5.0","3.3","2.2","10.2","5.0","9.7","5.0","12.2","4.8","17.5","5.3","12.7","5.1","15.2","4.8","2.0","1.4","3.1","1.9","51635","13678","68206","12388","(X)","(X)","(X)","(X)","46.0","(X)",
"860Z200US08611","ZCTA5 08611","10716","950","9.9","3.7","5.6","2.3","7.2","2.5","8.1","3.3","13.8","3.4","13.5","3.8","17.0","5.5","15.8","4.1","4.5","2.2","4.4","1.9","56788","6413","73082","5645","51.7","(X)","(X)","(X)","(X)","(X)","6372","762","7.7","3.9","3.8","2.5","7.1","3.4","5.5","3.6","17.7","5.2","14.1","5.3","18.4","6.5","17.3","5.5","4.1","2.5","4.2","2.0","61969","13599","75664","7587","(X)","(X)","56.2","(X)","(X)","(X)","2919","569","0.8","1.8","1.5","1.9","2.5","3.0","4.2","5.2","4.7","4.3","16.1","7.9","33.7","11.8","24.2","9.3","7.5","4.9","4.7","3.5","93750","9220","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4344","699","14.2","5.5","9.6","3.9","11.8","5.3","10.9","6.1","9.2","4.3","9.9","4.9","18.3","9.3","8.0","4.6","4.8","4.0","3.4","2.5","41217","11096","59453","7137","(X)","(X)","(X)","(X)","43.3","(X)",
"860Z200US08618","ZCTA5 08618","13477","642","11.8","2.4","6.9","2.0","8.1","2.0","11.2","3.2","11.8","3.1","13.6","2.6","8.5","1.7","15.0","2.3","5.8","1.6","7.3","2.1","50390","5516","74542","5885","44.2","(X)","(X)","(X)","(X)","(X)","7398","575","6.5","2.5","2.6","1.6","4.8","2.1","6.9","2.1","12.8","4.7","16.5","4.2","11.2","2.6","19.3","3.5","8.7","2.6","10.7","3.1","74919","10772","95485","8757","(X)","(X)","51.5","(X)","(X)","(X)","3203","352","4.2","2.4","0.5","0.5","3.3","2.0","1.6","1.3","4.2","2.2","16.4","6.1","17.2","4.8","20.7","4.3","13.4","4.3","18.5","5.8","105614","10537","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6079","559","18.4","4.5","12.2","4.2","12.4","4.4","16.4","5.7","11.0","4.2","10.7","2.9","4.7","2.1","9.1","3.3","2.0","1.1","3.1","2.1","29723","3836","47191","6176","(X)","(X)","(X)","(X)","34.8","(X)",
"860Z200US08619","ZCTA5 08619","9924","677","1.5","0.9","2.3","1.5","4.2","1.9","6.1","2.1","7.2","2.4","12.4","3.2","12.0","2.6","23.0","3.3","17.3","3.1","13.8","2.7","105946","7166","126045","8066","35.0","(X)","(X)","(X)","(X)","(X)","6449","478","1.4","1.2","1.4","1.5","2.0","2.0","3.5","2.1","5.5","2.5","12.1","3.7","10.5","2.6","26.8","4.6","18.9","4.4","17.9","3.8","128300","8857","142016","9626","(X)","(X)","36.7","(X)","(X)","(X)","4889","432","0.9","0.7","1.8","2.0","0.6","0.6","0.2","0.3","3.8","2.1","12.0","4.4","9.9","3.3","28.0","5.4","22.3","5.4","20.5","4.6","141472","12341","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3475","414","2.7","2.2","4.1","3.2","8.3","3.9","11.0","4.7","10.2","4.2","15.6","6.0","17.2","5.6","15.4","5.0","10.8","3.8","4.7","3.4","74135","5344","88741","11951","(X)","(X)","(X)","(X)","28.5","(X)",
"860Z200US08620","ZCTA5 08620","4187","429","2.4","2.3","0.9","1.4","6.4","4.2","4.3","2.6","7.2","2.7","12.0","6.3","10.7","4.3","26.8","5.7","9.9","3.3","19.3","6.3","105368","8706","125066","12415","34.3","(X)","(X)","(X)","(X)","(X)","2887","305","2.6","2.9","0.0","1.5","4.8","5.0","1.4","1.5","4.7","2.8","3.9","2.6","12.1","5.7","32.3","7.2","13.5","4.8","24.6","8.1","120919","14960","146677","13703","(X)","(X)","38.3","(X)","(X)","(X)","2114","340","1.7","1.9","0.0","2.1","0.0","2.1","0.9","1.2","4.1","3.1","4.1","3.0","11.1","5.7","36.3","8.9","14.0","5.3","27.8","9.8","135417","19800","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1300","379","1.8","2.3","2.8","4.5","9.7","6.8","10.9","7.5","12.8","7.0","30.9","16.5","10.4","5.8","11.1","7.7","5.8","4.4","3.8","3.9","54984","15780","72761","10624","(X)","(X)","(X)","(X)","22.8","(X)",
"860Z200US08628","ZCTA5 08628","4468","466","2.3","1.4","1.1","1.5","2.0","1.3","6.0","3.6","4.3","3.6","18.8","7.4","12.4","3.9","17.3","4.4","17.2","5.8","18.5","4.6","108158","20674","135276","14546","34.0","(X)","(X)","(X)","(X)","(X)","2206","327","1.9","2.0","0.0","2.0","1.3","1.4","1.2","2.0","7.4","7.3","5.6","3.1","6.4","3.7","21.5","6.7","27.1","9.8","27.6","7.7","158133","13756","175206","21371","(X)","(X)","38.0","(X)","(X)","(X)","1825","304","1.9","2.4","0.0","2.4","0.0","2.4","1.2","2.3","6.2","8.0","3.3","2.6","6.7","4.3","19.5","6.6","31.7","11.5","29.5","9.0","159661","17670","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2262","435","2.7","2.1","2.3","2.9","2.7","1.9","10.6","6.1","2.4","2.2","31.1","12.7","18.2","7.2","14.3","6.2","6.8","4.3","9.0","4.9","74510","8007","93258","10682","(X)","(X)","(X)","(X)","29.1","(X)",
"860Z200US08629","ZCTA5 08629","4296","575","5.2","4.4","0.4","0.7","5.4","3.9","1.4","2.3","16.3","6.5","16.9","5.9","17.3","5.9","26.1","9.0","4.6","2.6","6.3","3.3","82646","13115","94502","13187","49.6","(X)","(X)","(X)","(X)","(X)","3120","501","1.3","1.4","0.6","1.0","6.4","5.3","4.0","4.0","14.1","6.6","18.0","8.2","17.1","6.9","25.9","10.6","4.4","2.4","8.2","3.9","85865","16085","102239","13866","(X)","(X)","49.6","(X)","(X)","(X)","1816","409","0.0","2.4","0.0","2.4","6.8","7.4","0.0","2.4","11.0","7.2","21.5","11.6","16.4","8.0","27.1","14.6","5.9","3.8","11.3","6.1","88963","21977","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1176","344","15.6","13.6","0.0","3.8","3.0","3.4","0.0","3.8","36.1","18.7","16.6","9.8","14.7","10.0","8.8","7.9","4.2","6.8","1.2","1.9","46689","15414","59964","15237","(X)","(X)","(X)","(X)","35.8","(X)",
"860Z200US08638","ZCTA5 08638","9045","493","12.2","3.5","3.6","1.6","4.0","1.7","7.1","2.2","10.2","3.3","17.2","4.6","12.2","2.9","19.0","4.3","9.5","2.6","5.0","1.4","66875","6861","84869","6057","42.9","(X)","(X)","(X)","(X)","(X)","4879","423","3.6","2.3","3.9","2.7","3.4","2.3","5.3","3.0","11.2","4.6","16.1","5.4","12.8","3.2","22.2","5.5","13.9","4.5","7.7","2.4","87118","9207","102660","9642","(X)","(X)","44.6","(X)","(X)","(X)","2613","349","0.4","0.7","0.7","1.2","3.1","2.8","0.8","1.5","6.0","4.7","12.9","5.6","16.6","5.5","28.5","6.4","17.6","6.5","13.2","4.3","120469","28039","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4166","525","22.6","7.1","3.2","1.9","4.7","2.4","9.2","3.8","9.6","4.4","20.6","8.0","12.5","4.9","12.9","5.4","3.0","1.6","1.6","1.3","50293","3387","60073","7251","(X)","(X)","(X)","(X)","40.9","(X)",
"860Z200US08640","ZCTA5 08640","789","166","1.4","1.6","0.1","0.4","0.0","5.5","4.6","3.6","6.8","4.2","21.9","7.3","17.7","6.1","29.8","14.4","11.9","5.3","5.7","3.9","92303","18925","103344","7407","25.2","(X)","(X)","(X)","(X)","(X)","706","169","1.6","1.8","0.1","0.4","0.0","6.2","4.2","3.8","5.8","3.7","21.8","7.7","17.1","6.1","32.6","15.3","13.0","6.0","3.7","2.7","95938","21921","103136","7850","(X)","(X)","26.3","(X)","(X)","(X)","653","167","0.0","6.7","0.2","0.5","0.0","6.7","4.6","4.1","6.3","4.0","22.1","8.3","17.3","6.2","31.5","16.5","14.1","6.6","4.0","2.9","93438","25841","N","N","(X)","(X)","(X)","(X)","(X)","(X)","83","40","0.0","38.3","0.0","38.3","0.0","38.3","7.2","10.0","15.7","19.8","22.9","21.5","22.9","24.1","6.0","9.5","2.4","5.3","22.9","24.8","83229","34051","105112","35567","(X)","(X)","(X)","(X)","15.7","(X)",
"860Z200US08641","ZCTA5 08641","1322","156","0.2","0.4","0.0","3.3","2.9","2.5","9.4","5.5","12.8","6.3","26.9","10.2","16.2","7.3","20.9","8.8","3.9","2.7","6.9","5.0","74071","17459","88869","10414","31.2","(X)","(X)","(X)","(X)","(X)","1122","145","0.3","0.5","0.0","3.9","3.4","2.8","9.8","5.6","15.1","7.7","20.9","9.0","17.4","8.1","23.4","9.4","4.5","3.1","5.3","4.8","80395","33167","87018","9900","(X)","(X)","31.3","(X)","(X)","(X)","971","158","0.0","4.5","0.0","4.5","2.1","2.7","9.6","5.8","12.7","7.1","23.2","10.2","14.1","8.0","27.1","10.5","5.3","3.6","6.1","5.5","86090","31620","N","N","(X)","(X)","(X)","(X)","(X)","(X)","200","109","0.0","20.0","0.0","20.0","0.0","20.0","7.0","11.5","0.0","20.0","61.0","24.3","9.5","11.1","6.5","10.9","0.0","20.0","16.0","19.8","73525","13071","99252","36640","(X)","(X)","(X)","(X)","30.5","(X)",
"860Z200US08648","ZCTA5 08648","12030","561","3.1","1.0","0.8","0.7","3.6","1.3","4.4","2.1","7.6","2.1","10.4","2.3","8.8","2.4","18.9","2.6","16.9","3.2","25.5","3.9","125514","11405","152073","11548","32.0","(X)","(X)","(X)","(X)","(X)","7462","412","1.4","0.9","1.0","1.0","0.9","0.8","1.0","0.7","5.9","2.5","8.8","3.0","9.4","3.2","18.8","3.9","18.8","4.0","34.2","5.5","153626","6139","182981","16964","(X)","(X)","33.2","(X)","(X)","(X)","5978","396","0.2","0.4","1.1","1.1","0.2","0.4","0.5","0.6","4.0","2.3","7.1","2.6","9.0","3.8","17.1","4.0","20.4","4.4","40.4","5.6","171136","19401","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4568","643","6.1","2.5","0.6","0.7","7.9","3.3","10.7","5.1","10.4","3.8","12.5","3.8","8.8","3.7","18.3","4.5","14.1","5.2","10.5","5.2","78720","18975","99226","11900","(X)","(X)","(X)","(X)","29.8","(X)",
"860Z200US08690","ZCTA5 08690","7731","600","2.1","1.1","0.9","0.9","5.3","3.3","3.1","1.2","8.6","3.9","11.7","3.4","7.2","2.0","23.7","4.3","15.2","3.2","22.2","4.1","127339","12488","143621","12860","35.4","(X)","(X)","(X)","(X)","(X)","5269","509","1.5","1.2","0.0","0.8","1.8","1.7","0.5","0.6","5.3","5.4","9.5","4.2","6.6","2.6","26.4","5.5","18.7","4.0","29.7","5.1","148779","7290","172536","16614","(X)","(X)","35.7","(X)","(X)","(X)","4221","458","0.6","0.9","0.0","1.1","0.0","1.1","0.0","1.1","2.1","1.9","8.6","4.5","5.8","2.6","27.1","6.6","20.5","4.9","35.2","5.9","158885","13469","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2462","440","5.3","2.7","2.8","2.8","13.0","8.9","8.4","3.6","15.6","7.9","16.8","7.0","9.0","3.9","17.1","5.9","7.8","4.3","4.1","3.0","58308","12712","76892","11701","(X)","(X)","(X)","(X)","32.5","(X)",
"860Z200US08691","ZCTA5 08691","6859","335","3.0","1.7","1.0","1.0","4.9","2.2","2.3","1.4","9.4","3.2","9.7","2.6","9.9","3.0","13.6","3.7","14.1","4.4","32.2","3.5","132520","16995","165069","9767","28.1","(X)","(X)","(X)","(X)","(X)","4608","319","0.9","1.1","0.8","1.0","2.2","1.7","1.0","1.0","3.9","2.2","7.1","2.7","8.6","2.8","11.3","3.5","19.1","6.3","45.0","4.7","187154","13056","207059","11480","(X)","(X)","29.5","(X)","(X)","(X)","3946","335","0.7","1.1","0.0","1.1","1.8","1.9","1.1","1.1","3.5","2.3","4.3","2.3","7.4","2.9","10.2","3.4","20.0","6.5","50.9","5.5","200675","10089","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2251","402","7.2","4.9","1.4","2.4","10.3","5.8","5.1","3.7","20.6","8.9","14.9","6.5","12.4","6.8","18.1","9.8","4.1","2.4","5.9","4.2","61356","17557","79112","12755","(X)","(X)","(X)","(X)","25.2","(X)",
"860Z200US08701","ZCTA5 08701","31469","972","4.2","1.2","3.7","1.1","7.1","1.8","8.4","1.5","14.6","2.1","17.6","2.2","10.6","1.7","15.1","1.9","8.0","1.5","10.7","1.5","64959","3501","100999","5142","52.0","(X)","(X)","(X)","(X)","(X)","24762","731","2.4","1.3","1.6","0.8","6.3","2.0","7.0","1.6","15.3","2.4","18.4","2.4","11.9","2.2","16.6","2.3","8.6","1.5","12.0","1.7","73123","5506","107724","5605","(X)","(X)","54.2","(X)","(X)","(X)","21302","762","1.5","0.7","1.3","0.9","5.5","2.2","6.7","1.7","14.9","2.7","17.2","2.5","12.7","2.4","17.3","2.6","9.7","1.7","13.2","1.9","80801","7142","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6707","775","11.3","4.2","11.4","4.1","12.6","3.6","12.5","3.1","12.9","3.0","16.0","3.1","6.1","2.5","8.1","3.0","4.7","3.5","4.3","2.5","37867","6355","63298","12054","(X)","(X)","(X)","(X)","41.5","(X)",
"860Z200US08720","ZCTA5 08720","216","80","15.3","22.2","0.0","18.7","0.0","18.7","0.0","18.7","0.0","18.7","4.6","7.4","10.2","11.1","0.0","18.7","4.6","7.2","65.3","24.1","224671","78280","249760","107483","48.1","(X)","(X)","(X)","(X)","(X)","173","76","0.0","22.6","0.0","22.6","0.0","22.6","0.0","22.6","0.0","22.6","6.4","9.4","6.4","10.5","0.0","22.6","5.8","8.9","81.5","16.1","250,000+","***","306025","109546","(X)","(X)","41.0","(X)","(X)","(X)","151","76","0.0","25.3","0.0","25.3","0.0","25.3","0.0","25.3","0.0","25.3","0.0","25.3","0.0","25.3","0.0","25.3","6.6","10.2","93.4","10.2","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","43","53","76.7","47.9","0.0","53.2","0.0","53.2","0.0","53.2","0.0","53.2","23.3","47.9","0.0","53.2","0.0","53.2","0.0","53.2","0.0","53.2","-","**","N","N","(X)","(X)","(X)","(X)","76.7","(X)",
"860Z200US08721","ZCTA5 08721","8458","447","5.0","2.0","1.1","0.7","1.6","0.9","5.9","2.6","5.5","1.9","13.5","3.1","14.0","3.4","21.9","3.7","16.3","4.3","15.3","3.3","105273","8625","123682","7593","38.2","(X)","(X)","(X)","(X)","(X)","5910","366","3.7","2.0","0.3","0.4","1.6","1.0","1.5","1.5","4.4","1.8","7.1","2.5","15.6","4.1","28.5","4.9","16.3","3.4","20.8","4.4","122031","10448","143699","9196","(X)","(X)","38.6","(X)","(X)","(X)","4789","393","1.0","0.8","0.4","0.5","0.4","0.3","1.0","1.3","2.9","1.6","6.1","2.6","16.5","4.9","31.0","5.5","17.0","3.8","23.7","4.9","132488","14206","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2548","464","11.0","5.9","2.8","2.2","1.5","1.7","13.0","6.6","9.5","4.6","28.3","8.1","9.8","4.8","8.2","3.8","13.6","10.7","2.4","2.5","60263","6077","73610","14134","(X)","(X)","(X)","(X)","36.8","(X)",
"860Z200US08722","ZCTA5 08722","4003","188","1.0","1.0","2.4","1.7","3.1","1.4","2.4","2.0","11.5","6.7","12.0","3.5","12.9","6.0","23.9","4.8","14.9","3.7","15.9","4.1","106858","8795","123720","10292","36.8","(X)","(X)","(X)","(X)","(X)","3131","213","0.4","0.6","0.6","0.7","1.3","0.9","0.7","0.7","11.1","8.3","9.5","3.4","13.7","7.6","27.9","6.0","15.9","4.2","18.9","5.0","122250","19784","136449","13389","(X)","(X)","36.6","(X)","(X)","(X)","2452","248","0.5","0.8","0.5","0.7","1.3","0.9","0.6","0.8","11.2","10.4","8.9","3.7","10.7","6.3","26.3","7.2","16.9","5.2","23.2","6.1","133305","8980","N","N","(X)","(X)","(X)","(X)","(X)","(X)","872","181","3.3","4.0","8.6","7.1","9.7","5.3","8.6","8.3","13.1","7.0","20.8","8.8","10.1","5.4","14.1","6.2","10.3","6.3","1.4","1.9","52917","11079","70028","9762","(X)","(X)","(X)","(X)","33.1","(X)",
"860Z200US08723","ZCTA5 08723","13015","569","3.2","0.9","1.7","0.8","3.6","1.1","4.2","1.2","7.7","1.8","14.3","2.4","11.9","2.9","25.3","3.5","12.9","2.3","15.3","2.9","108643","4498","124727","8833","33.6","(X)","(X)","(X)","(X)","(X)","8600","473","2.2","1.3","1.0","0.9","0.8","0.5","2.0","0.9","6.2","2.2","14.4","3.8","12.3","3.1","28.1","4.3","14.1","2.9","18.7","3.7","118175","6825","140573","11938","(X)","(X)","36.9","(X)","(X)","(X)","6500","520","1.0","0.9","0.9","1.0","0.7","0.6","1.6","1.0","3.6","1.6","11.2","3.5","11.3","3.0","29.5","4.8","18.0","3.8","22.1","4.4","131667","8088","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4415","571","6.5","2.0","3.0","1.7","8.9","3.0","8.4","3.4","12.2","4.0","16.1","4.5","11.9","5.1","17.4","5.6","7.6","3.4","8.2","3.3","64970","8676","86807","7461","(X)","(X)","(X)","(X)","27.2","(X)",
"860Z200US08724","ZCTA5 08724","16734","655","2.9","0.8","1.5","0.7","3.7","1.2","4.7","1.2","8.0","2.4","15.3","2.4","12.3","2.0","21.9","2.7","14.6","1.9","15.0","1.8","103127","5533","125563","5435","37.5","(X)","(X)","(X)","(X)","(X)","11126","522","1.7","0.9","0.3","0.3","1.4","0.8","2.5","0.8","4.7","1.9","13.2","2.7","13.4","2.6","23.6","3.5","19.9","2.6","19.3","2.6","129074","7984","145760","6793","(X)","(X)","38.2","(X)","(X)","(X)","8317","510","0.7","0.7","0.2","0.2","1.2","0.8","1.1","0.6","3.7","2.0","10.5","2.7","10.4","2.2","25.7","4.3","22.9","3.4","23.8","3.4","142250","9196","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5608","619","5.7","2.0","3.9","2.1","8.6","3.3","9.5","3.4","15.7","5.3","21.8","5.1","10.9","3.4","15.6","4.4","3.0","1.8","5.3","2.6","59342","9519","78252","8635","(X)","(X)","(X)","(X)","35.8","(X)",
"860Z200US08730","ZCTA5 08730","1901","166","0.4","0.7","1.5","1.4","2.0","2.4","1.5","1.9","6.9","3.3","9.3","4.3","9.6","4.3","13.0","4.1","13.2","4.8","42.5","5.4","172250","15674","217334","20282","38.7","(X)","(X)","(X)","(X)","(X)","1308","101","0.0","3.4","0.0","3.4","0.7","1.0","0.0","3.4","5.0","4.1","4.1","3.3","8.4","4.5","13.5","5.2","14.4","5.7","54.0","6.8","219667","21673","259004","27560","(X)","(X)","41.2","(X)","(X)","(X)","1184","105","0.0","3.7","0.0","3.7","0.0","3.7","0.0","3.7","4.8","5.0","3.9","3.5","4.6","3.4","14.3","5.5","15.2","6.2","57.3","7.4","226327","17857","N","N","(X)","(X)","(X)","(X)","(X)","(X)","593","145","1.3","2.1","4.7","4.3","4.9","7.1","4.9","6.2","11.3","5.7","20.7","11.0","13.5","8.3","12.1","7.5","9.4","7.5","17.0","9.7","76563","24019","124577","34522","(X)","(X)","(X)","(X)","33.2","(X)",
"860Z200US08731","ZCTA5 08731","8656","605","4.2","2.1","0.9","1.0","3.7","1.6","3.8","1.3","6.9","2.3","15.6","4.6","15.5","3.2","24.6","4.3","10.5","2.5","14.3","2.6","98582","13133","119316","8972","44.7","(X)","(X)","(X)","(X)","(X)","6273","483","3.1","1.8","0.2","0.3","1.7","1.4","1.2","0.9","3.7","1.7","16.2","5.5","13.9","3.7","29.6","4.9","13.5","3.5","17.1","3.2","121484","13149","134112","9119","(X)","(X)","45.2","(X)","(X)","(X)","4726","430","0.7","0.8","0.0","0.9","0.6","0.6","0.7","0.8","3.6","2.1","8.9","2.3","13.6","4.2","35.5","5.8","15.4","4.0","20.9","4.0","133596","4958","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2383","474","10.5","6.5","2.8","3.6","9.5","4.8","10.4","4.7","12.4","5.3","18.6","8.9","19.4","7.7","12.2","5.0","1.0","1.2","3.1","2.7","55274","18110","71040","17559","(X)","(X)","(X)","(X)","41.4","(X)",
